record_type,api_well_number,paleo_report_id,total_reports_for_api,surface_area,surface_block,lease_number,well_name,public_information_code,public_release_date,paleo_effective_date,paleo_report_source,paleo_reporter,drilling_operator,high_sample,low_sample,ecozone_eq_mms,first_sample_examined,borehole_measured_depth,true_vertical_depth,rkb_elevation,water_depth,surface_x_coordinate,surface_y_coordinate,surface_latitude,surface_longitude,remarks,source_file,source_line
H,177044021500,1,1,EC,322,G02254,002,Y,1983-08-07,1973-07-19,COMPLETION REPORT (WELL SUMMARY),OPERATOR,BURMAH OIL & GAS COMPANY,0.0,0.0,,0.0,6630.0,6630.0,93.0,230.0,1549297.24,-164311.72,28.20732171,-92.73207789,,gepaldmp_Header.txt,1521
H,177044025900,1,1,EC,322,G02254,A001,Y,1984-07-22,1974-06-25,OPERATOR,CROSBIE-MACOMBER,BURMAH OIL & GAS COMPANY,3000.0,5790.0,Y,3000.0,5940.0,5927.0,88.0,227.0,1553451.24,-167556.728,28.19853962,-92.71906543,,gepaldmp_Header.txt,1522
H,177044026100,1,1,EC,322,G02254,A002,Y,1984-08-24,1974-07-31,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,5710.0,9400.0,Y,5710.0,9400.0,7467.0,88.0,227.0,1553451.24,-167542.728,28.19857811,-92.71906596,,gepaldmp_Header.txt,1523
H,177044027800,2,1,EC,322,G02254,A006,Y,1984-11-09,1974-10-24,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,5167.0,6827.0,Y,5167.0,6785.0,5801.0,88.0,227.0,1553451.24,-167550.728,28.19855611,-92.71906566,,gepaldmp_Header.txt,1524
H,177044027870,1,1,EC,322,G02254,A006,Y,2006-07-23,1974-10-24,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,4510.0,5990.0,Y,4510.0,6125.0,5044.0,88.0,227.0,1553451.24,-167550.728,28.19855611,-92.71906566,,gepaldmp_Header.txt,1525
H,177044031200,1,1,EC,322,G02254,A016,Y,1985-06-05,1975-05-12,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,4500.0,6029.0,Y,4500.0,6029.0,5222.0,88.0,227.0,1553457.24,-167557.728,28.19853707,-92.71904678,,gepaldmp_Header.txt,1526
H,177044035000,1,1,EC,322,G02254,004,Y,1986-01-18,1975-12-26,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,1290.0,8617.0,Y,1290.0,8617.0,8617.0,83.0,224.0,1550751.24,-160708.68,28.21727567,-92.72770184,,gepaldmp_Header.txt,1527
H,177044036600,2,1,EC,322,G02254,005,Y,1986-07-07,1976-06-15,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,1000.0,9560.0,Y,1000.0,9583.0,9583.0,92.0,224.0,1551994.24,-158443.68,28.22354398,-92.72392953,,gepaldmp_Header.txt,1528
H,177044026600,1,1,EC,322,G02255,A003,Y,1984-09-08,1974-08-13,OPERATOR,"PALEO-DATA, INC.",BURMAH OIL & GAS COMPANY,5020.0,6670.0,Y,5020.0,6680.0,4956.0,88.0,227.0,1553457.24,-167564.728,28.19851783,-92.71904652,,gepaldmp_Header.txt,1529
H,177044018800,1,1,EC,323,G02255,001,Y,1983-10-24,1973-10-10,COMPLETION REPORT (WELL SUMMARY),OPERATOR,BURMAH OIL & GAS COMPANY,0.0,0.0,,0.0,4756.0,4756.0,92.0,228.0,1559574.24,-170111.728,28.19171781,-92.69997177,,gepaldmp_Header.txt,1530
H,177044021100,1,1,EC,323,G02255,002,Y,1983-07-29,1973-07-16,COMPLETION REPORT (WELL SUMMARY),OPERATOR,BURMAH OIL & GAS COMPANY,0.0,0.0,,0.0,6630.0,6630.0,93.0,230.0,1564055.28,-164312.72,28.20780612,-92.68628098,,gepaldmp_Header.txt,1531
H,177044082201,2,1,EC,324,G02255,008,Y,2006-01-21,1995-12-27,OPERATOR,"PALEO-DATA, INC.",PIONEER NATURAL RESOURCES USA INC,1058.0,6266.0,Y,1058.0,6266.0,4463.0,110.0,199.0,1570156.288,-157267.68,28.22737067,-92.66760279,,gepaldmp_Header.txt,1532
H,177044082200,2,1,EC,324,G14381,001,Y,1999-07-31,1995-12-27,OPERATOR,"PALEO-DATA, INC.",PIONEER NATURAL RESOURCES USA INC,1058.0,2040.0,Y,1058.0,2317.0,2192.0,110.0,199.0,1570156.288,-157267.68,28.22737067,-92.66760279,,gepaldmp_Header.txt,1533
H,177044078000,1,1,EC,328,G10638,A002,Y,2003-06-26,1993-07-16,COMPLETION REPORT (WELL SUMMARY),OPERATOR,EL PASO PRODUCTION GOM INC,0.0,0.0,,0.0,4465.0,2925.0,69.0,242.0,1560810.24,-174715.728,28.17910141,-92.69596696,In=sand,gepaldmp_Header.txt,1534
H,177044080800,1,1,EC,328,G10638,005,Y,2005-01-31,1995-01-31,COMPLETION REPORT (WELL SUMMARY),OPERATOR,EL PASO PRODUCTION GOM INC,0.0,0.0,,0.0,4000.0,4000.0,96.0,243.0,1567871.288,-177557.728,28.17151746,-92.67395815,,gepaldmp_Header.txt,1535
H,177044095600,1,1,EC,328,G10638,002,Y,2007-07-09,1999-06-06,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ARENA OFFSHORE LP,0.0,0.0,,0.0,9400.0,9387.0,90.0,252.0,1559007.24,-184372.776,28.15249435,-92.70120278,,gepaldmp_Header.txt,1536
H,177044040300,2,3,EC,330,G03540,001,Y,1980-03-31,1986-04-11,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,GULF OIL CORPORATION,8210.0,9200.0,Y,8210.0,9200.0,9194.0,94.0,260.0,1528174.14,-175689.72,28.17531721,-92.79717485,"Sidetrack report, no diagnostic foram markers noted",gepaldmp_Header.txt,1537
H,177044040300,3,3,EC,330,G03540,001,Y,1980-03-31,1986-04-11,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,GULF OIL CORPORATION,4500.0,8220.0,Y,4500.0,9200.0,9194.0,94.0,260.0,1528174.14,-175689.72,28.17531721,-92.79717485,Original hole report,gepaldmp_Header.txt,1538
H,177044040300,4,3,EC,330,G03540,001,Y,1988-03-31,1978-03-09,OPERATOR,"PALEO-DATA, INC.",GULF OIL CORPORATION,4500.0,9200.0,Y,4500.0,9200.0,9194.0,94.0,260.0,1528174.14,-175689.72,28.17531721,-92.79717485,,gepaldmp_Header.txt,1539
H,177044047600,1,1,EC,331,G03300,005,Y,1982-05-31,1981-03-26,COMPLETION REPORT (WELL SUMMARY),OPERATOR,HOME PETROLEUM CORPORATION,0.0,0.0,,0.0,14854.0,10389.0,92.0,239.0,1523869.14,-179210.77,28.16548578,-92.81038886,,gepaldmp_Header.txt,1540
H,177044050200,2,1,EC,331,G03300,006,Y,1982-05-31,1981-04-30,OPERATOR,CROSBIE-MACOMBER,MCMORAN OFFSHORE PRODUCTION CO,3260.0,11200.0,Y,3260.0,11500.0,8528.0,80.0,240.0,1524224.14,-180637.77,28.16157547,-92.80923068,,gepaldmp_Header.txt,1541
H,177044076700,1,1,EC,332,G08658,A004,Y,2003-01-09,1995-08-04,COMPLETION REPORT (WELL SUMMARY),OPERATOR,FMP OPERATING COMPANY A LIMIT,0.0,0.0,,0.0,13140.0,11486.0,99.0,250.0,1507096.096,-179504.776,28.16407273,-92.86240392,,gepaldmp_Header.txt,1542
H,177044079400,1,1,EC,332,G08658,A009,Y,2004-06-13,2001-02-23,COMPLETION REPORT (WELL SUMMARY),OPERATOR,SAMEDAN OIL CORPORATION,0.0,0.0,,0.0,13615.0,9322.0,99.0,250.0,1507094.096,-179496.776,28.16409465,-92.86241045,,gepaldmp_Header.txt,1543
H,177044076000,1,1,EC,332,G09478,001,Y,2002-08-04,1992-08-06,COMPLETION REPORT (WELL SUMMARY),OPERATOR,FMP OPERATING COMPANY A LIMIT,0.0,0.0,,0.0,13452.0,10782.0,122.0,250.0,1508971.09,-181915.77,28.15751345,-92.85648876,,gepaldmp_Header.txt,1544
H,177044076200,1,1,EC,332,G09478,A002,Y,2002-11-02,1995-01-10,COMPLETION REPORT (WELL SUMMARY),OPERATOR,FMP OPERATING COMPANY A LIMIT,0.0,0.0,,0.0,13719.0,11633.0,99.0,250.0,1507083.096,-179505.776,28.16406951,-92.8624442,,gepaldmp_Header.txt,1545
H,177044083100,1,1,EC,332,G12852,A011,Y,1996-10-28,1996-08-19,COMPLETION REPORT (WELL SUMMARY),OPERATOR,SAMEDAN OIL CORPORATION,0.0,0.0,,0.0,13975.0,11610.0,117.0,250.0,1507108.096,-179504.776,28.16407317,-92.8623667,,gepaldmp_Header.txt,1546
H,177044052900,1,1,EC,333,G03387,001,Y,1982-04-20,1982-04-26,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO DRILLING INC,0.0,0.0,,0.0,11075.0,11069.0,75.0,253.0,1484726.0,-183812.77,28.15139075,-92.93160464,,gepaldmp_Header.txt,1547
H,177044000800,1,1,EC,334,G02062,001,Y,1981-08-21,1971-07-27,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,3850.0,13228.0,Y,3850.0,13228.0,13228.0,85.0,240.0,1471241.95,-179347.77,28.16314115,-92.97362191,,gepaldmp_Header.txt,1548
H,177044004200,1,1,EC,334,G02062,002,Y,1982-06-14,1972-05-18,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,1400.0,15000.0,Y,1400.0,15000.0,15000.0,102.0,235.0,1473200.0,-185717.77,28.14570704,-92.96726681,,gepaldmp_Header.txt,1549
H,177044009700,1,1,EC,334,G02062,003,Y,1982-07-18,1972-06-22,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,4055.0,11502.0,Y,4055.0,11507.0,11507.0,102.0,253.0,1475000.0,-182547.77,28.15449175,-92.96182437,,gepaldmp_Header.txt,1550
H,177044020900,1,1,EC,334,G02062,004,Y,1983-07-29,1973-07-02,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,1100.0,11500.0,Y,1100.0,11501.0,11501.0,97.0,253.0,1467271.95,-185682.77,28.14556956,-92.9856524,,gepaldmp_Header.txt,1551
H,177044025800,1,1,EC,335,G02439,A001,Y,1984-09-06,1974-08-12,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,1000.0,14237.0,Y,1000.0,14237.0,14237.0,100.0,272.0,1470239.952,-194266.824,28.12208974,-92.97606627,,gepaldmp_Header.txt,1552
H,177044030300,1,1,EC,335,G02439,A002,Y,1985-07-28,1975-07-09,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,380.0,15760.0,Y,380.0,15766.0,15178.0,100.0,272.0,1470234.95,-194274.82,28.12206752,-92.97608155,,gepaldmp_Header.txt,1553
H,177044031500,1,1,EC,335,G02439,A003,Y,1985-09-19,1975-08-28,OPERATOR,"PALEO-DATA, INC.",PENNZOIL LOUISIANA AND TEXAS,6500.0,12680.0,Y,6500.0,12736.0,11666.0,103.0,272.0,1470242.952,-194251.824,28.12213109,-92.97605764,,gepaldmp_Header.txt,1554
H,177044036900,1,1,EC,335,G02439,C001,Y,1988-11-28,1990-10-29,COMPLETION REPORT (WELL SUMMARY),OPERATOR,PENNZENERGY COMPANY,5770.0,11337.0,Y,5770.0,11337.0,11336.0,137.0,262.0,1477781.0,-188693.776,28.13770492,-92.95292961,,gepaldmp_Header.txt,1555
H,177044047400,2,1,EC,335,G02439,C002,Y,1990-07-03,1980-06-20,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,4390.0,10360.0,Y,4390.0,10363.0,9977.0,96.0,262.0,1477773.0,-188687.776,28.1377211,-92.95295468,,gepaldmp_Header.txt,1556
H,177044048700,2,1,EC,335,G02439,C007,Y,1990-11-23,1980-11-12,OPERATOR,"PALEO-DATA, INC.",PENNZENERGY COMPANY,4150.0,10375.0,Y,4150.0,10375.0,10026.0,96.0,262.0,1477776.0,-188701.77,28.1376827,-92.95294489,,gepaldmp_Header.txt,1557
H,177044049300,2,1,EC,336,G03388,A001,Y,1991-04-04,1981-03-23,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,1000.0,9850.0,Y,1000.0,9860.0,8443.0,102.0,276.0,1483656.0,-197869.824,28.11270731,-92.93431385,,gepaldmp_Header.txt,1558
H,177044050300,3,2,EC,336,G03388,A003,Y,1991-05-24,1981-05-06,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3210.0,8460.0,Y,3210.0,10105.0,9144.0,102.0,276.0,1483655.0,-197854.824,28.11274851,-92.9343176,Original hole report,gepaldmp_Header.txt,1559
H,177044050300,4,2,EC,336,G03388,A003,Y,1991-05-24,1981-05-06,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,7970.0,10100.0,Y,7970.0,10105.0,9144.0,102.0,276.0,1483655.0,-197854.824,28.11274851,-92.9343176,Sidetrack report,gepaldmp_Header.txt,1560
H,177044050800,1,1,EC,336,G03388,A005,Y,1991-09-04,1981-09-23,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3860.0,10598.0,Y,3860.0,10600.0,10200.0,101.0,276.0,1483678.0,-197868.824,28.11271091,-92.93424569,,gepaldmp_Header.txt,1561
H,177044051000,1,1,EC,336,G03388,A004,Y,1991-06-17,1981-06-25,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,5500.0,7600.0,Y,5500.0,7683.0,7147.0,101.0,276.0,1483678.0,-197854.824,28.11274939,-92.93424629,,gepaldmp_Header.txt,1562
H,177044051500,1,1,EC,336,G03388,A006,Y,1991-07-14,1981-06-25,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3240.0,7950.0,Y,3240.0,7960.0,7043.0,101.0,276.0,1483678.0,-197861.824,28.11273015,-92.93424599,,gepaldmp_Header.txt,1563
H,177044052000,1,1,EC,336,G03388,A002,Y,1991-10-25,1981-09-23,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3030.0,9100.0,Y,3030.0,9100.0,8297.0,102.0,276.0,1483663.0,-197861.824,28.11272957,-92.93429249,,gepaldmp_Header.txt,1564
H,177044009200,2,1,EC,338,G02063,001,Y,1974-06-14,1973-05-09,MINERALS MANAGEMENT SERVICE,LEE LATTA,SUN OIL COMPANY,1500.0,6610.0,Y,1500.0,6619.0,6619.0,92.0,268.0,1518983.14,-195391.82,28.12082976,-92.82489117,,gepaldmp_Header.txt,1565
H,177044011400,1,1,EC,338,G02063,002,Y,1982-07-09,1972-06-13,OPERATOR,OPERATOR,SUN OIL COMPANY,1200.0,7020.0,,1200.0,7033.0,7033.0,92.0,268.0,1520105.144,-197918.824,28.1139232,-92.82131054,,gepaldmp_Header.txt,1566
H,177044015400,1,1,EC,338,G02063,004,Y,1983-02-02,1973-01-22,OPERATOR,OPERATOR,SUN OIL COMPANY,2500.0,6714.0,,2500.0,6714.0,6714.0,92.0,270.0,1514052.09,-197025.82,28.11616056,-92.84011321,,gepaldmp_Header.txt,1567
H,177044015401,1,1,EC,338,G02063,006,Y,1983-03-02,1973-02-01,OPERATOR,OPERATOR,SUN OIL COMPANY,4300.0,7867.0,,4300.0,7867.0,7359.0,92.0,270.0,1514052.09,-197025.82,28.11616056,-92.84011321,,gepaldmp_Header.txt,1568
H,177044015600,1,1,EC,338,G02063,005,Y,1983-01-13,1973-01-03,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,8070.0,,1500.0,8072.0,6220.0,97.0,272.0,1519905.14,-196185.82,28.11868003,-92.82200053,,gepaldmp_Header.txt,1569
H,177044024400,1,1,EC,338,G02063,A001,Y,1984-01-31,1974-01-09,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,7100.0,,1500.0,7105.0,7000.0,117.0,271.0,1519385.14,-196626.82,28.11744914,-92.82359497,,gepaldmp_Header.txt,1570
H,177044024700,1,1,EC,338,G02063,A002,Y,1984-03-06,1974-02-06,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,6044.0,,1500.0,6044.0,5809.0,117.0,271.0,1519389.144,-196641.824,28.11740808,-92.82358183,,gepaldmp_Header.txt,1571
H,177044025000,1,1,EC,338,G02063,A003,Y,1984-04-10,1974-03-19,OPERATOR,OPERATOR,SUN OIL COMPANY,1400.0,9075.0,,1400.0,9090.0,7569.0,117.0,271.0,1519391.144,-196621.824,28.11746313,-92.82357644,,gepaldmp_Header.txt,1572
H,177044025100,1,1,EC,338,G02063,A004,Y,1984-05-12,1974-04-16,OPERATOR,OPERATOR,SUN OIL COMPANY,1450.0,8975.0,,1450.0,8989.0,6906.0,117.0,271.0,1519395.144,-196626.824,28.11744953,-92.82356384,,gepaldmp_Header.txt,1573
H,177044025101,1,1,EC,338,G02063,A022,Y,1986-04-05,1976-03-12,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,6200.0,,3000.0,6205.0,4995.0,117.0,271.0,1519395.144,-196626.824,28.11744953,-92.82356384,,gepaldmp_Header.txt,1574
H,177044025500,2,1,EC,338,G02063,A005,Y,1984-06-27,1974-06-05,OPERATOR,OPERATOR,SUN OIL COMPANY,4000.0,8090.0,,4000.0,8090.0,6429.0,117.0,271.0,1519409.144,-196641.824,28.11740879,-92.82351983,,gepaldmp_Header.txt,1575
H,177044025570,1,1,EC,338,G02063,A005,Y,1984-06-04,1974-06-05,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,7275.0,,1500.0,7275.0,5832.0,117.0,271.0,1519409.144,-196641.824,28.11740879,-92.82351983,,gepaldmp_Header.txt,1576
H,177044025600,1,1,EC,338,G02063,A006,Y,1984-07-10,1974-07-19,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,3275.0,,1500.0,3314.0,2881.0,117.0,271.0,1519393.144,-196647.824,28.11739173,-92.82356919,,gepaldmp_Header.txt,1577
H,177044025601,1,1,EC,338,G02063,A019,Y,1986-03-17,1976-02-19,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,6975.0,,3000.0,6985.0,5494.0,117.0,271.0,1519393.144,-196647.824,28.11739173,-92.82356919,,gepaldmp_Header.txt,1578
H,177044026900,1,1,EC,338,G02063,A007,Y,1984-09-16,1974-08-22,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,9021.0,,1500.0,9021.0,7812.0,117.0,271.0,1519380.14,-196631.82,28.11743522,-92.82361027,,gepaldmp_Header.txt,1579
H,177044027400,1,1,EC,338,G02063,A009,Y,1984-09-18,1974-09-24,OPERATOR,OPERATOR,SUN OIL COMPANY,1500.0,7025.0,,1500.0,7034.0,6500.0,117.0,271.0,1519400.14,-196631.82,28.11743593,-92.82354826,,gepaldmp_Header.txt,1580
H,177044027900,1,1,EC,338,G02063,A010,Y,1985-01-09,1974-12-12,OPERATOR,OPERATOR,SUN OIL COMPANY,2000.0,9175.0,,2000.0,9175.0,6565.0,117.0,271.0,1519384.14,-196636.82,28.11742161,-92.82359767,,gepaldmp_Header.txt,1581
H,177044028800,1,1,EC,338,G02063,A011,Y,1985-02-05,1975-01-09,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,7800.0,,3000.0,7800.0,6800.0,117.0,271.0,1519394.14,-196636.82,28.11742197,-92.82356666,,gepaldmp_Header.txt,1582
H,177044029600,1,2,EC,338,G02063,A012,Y,1985-04-19,1975-03-25,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,10125.0,,3000.0,10207.0,6487.0,117.0,271.0,1519375.144,-196626.824,28.11744881,-92.82362584,Original hole report,gepaldmp_Header.txt,1583
H,177044029600,2,2,EC,338,G02063,A012,Y,1985-04-19,1975-03-25,OPERATOR,OPERATOR,SUN OIL COMPANY,8950.0,10200.0,,8950.0,10207.0,6487.0,117.0,271.0,1519375.144,-196626.824,28.11744881,-92.82362584,Sidetrack report,gepaldmp_Header.txt,1584
H,177044029900,1,2,EC,338,G02063,A008,Y,1985-06-20,1975-04-15,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,6275.0,,3000.0,7130.0,6603.0,117.0,271.0,1519399.14,-196641.82,28.11740841,-92.82355096,Original hole report,gepaldmp_Header.txt,1585
H,177044029900,2,2,EC,338,G02063,A008,Y,1985-06-20,1975-05-28,OPERATOR,OPERATOR,SUN OIL COMPANY,6275.0,6850.0,,6275.0,7130.0,6603.0,117.0,271.0,1519399.14,-196641.82,28.11740841,-92.82355096,Sidetrack report,gepaldmp_Header.txt,1586
H,177044031300,1,1,EC,338,G02063,A013,Y,1985-06-12,1975-05-20,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,8550.0,,3000.0,8590.0,7465.0,117.0,271.0,1519386.14,-196616.82,28.11747667,-92.82359227,,gepaldmp_Header.txt,1587
H,177044032000,1,1,EC,338,G02063,A015,Y,1985-08-25,1975-07-31,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,10325.0,,3000.0,10339.0,8093.0,117.0,271.0,1519390.144,-196631.824,28.1174356,-92.82357914,,gepaldmp_Header.txt,1588
H,177044032900,2,1,EC,338,G02063,A014,Y,1986-03-29,1976-02-26,OPERATOR,OPERATOR,SUN OIL COMPANY,4700.0,8540.0,,4700.0,8543.0,5694.0,117.0,271.0,1519381.144,-196621.824,28.11746277,-92.82360744,,gepaldmp_Header.txt,1589
H,177044032970,1,1,EC,338,G02063,A014,Y,1985-11-17,1975-11-07,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,8625.0,,3000.0,8645.0,5194.0,117.0,271.0,1519381.144,-196621.824,28.11746277,-92.82360744,,gepaldmp_Header.txt,1590
H,177044033600,1,1,EC,338,G02063,A017,Y,1985-10-21,1975-10-01,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,6900.0,,3000.0,6911.0,6326.0,118.0,271.0,1519403.144,-196646.824,28.11739483,-92.82353823,,gepaldmp_Header.txt,1591
H,177044034600,1,1,EC,338,G02063,A018,Y,1985-12-25,1975-12-04,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,6950.0,,3000.0,6950.0,5630.0,118.0,271.0,1519398.144,-196652.824,28.11737816,-92.82355349,,gepaldmp_Header.txt,1592
H,177044034901,1,1,EC,338,G02063,A021,Y,1986-04-27,1976-04-06,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,7450.0,,3000.0,7557.0,5412.0,117.0,271.0,1519404.144,-196636.824,28.11742236,-92.82353553,,gepaldmp_Header.txt,1593
H,177044045000,2,1,EC,338,G02063,B003,Y,1989-07-19,1979-07-16,OPERATOR,ECO-PAL,SUN OIL COMPANY,5860.0,8442.0,Y,5860.0,8452.0,6332.0,112.0,268.0,1515948.14,-191290.82,28.13199444,-92.83446773,,gepaldmp_Header.txt,1594
H,177044045200,2,1,EC,338,G02063,B005,Y,1989-08-16,1979-07-31,OPERATOR,ECO-PAL,SUN OIL COMPANY,1000.0,8842.0,Y,1000.0,8843.0,6447.0,112.0,268.0,1515943.144,-191304.824,28.13195581,-92.83448254,,gepaldmp_Header.txt,1595
H,177044045201,2,1,EC,338,G02063,B012,Y,1990-06-12,1980-05-29,OPERATOR,ECO-PAL,SUN OIL COMPANY,2400.0,9275.0,Y,2400.0,9275.0,7250.0,112.0,268.0,1515943.144,-191304.824,28.13195581,-92.83448254,,gepaldmp_Header.txt,1596
H,177044045600,2,1,EC,338,G02063,B007,Y,1989-10-02,1979-09-14,OPERATOR,ECO-PAL,SUN OIL COMPANY,3350.0,8210.0,Y,3350.0,8208.0,7330.0,112.0,268.0,1515933.14,-191294.82,28.13198291,-92.83451408,,gepaldmp_Header.txt,1597
H,177044046100,2,1,EC,338,G02063,B009,Y,1989-12-25,1970-11-09,OPERATOR,ECO-PAL,SUN OIL COMPANY,5970.0,9672.0,Y,5970.0,9673.0,7586.0,112.0,268.0,1515953.144,-191285.824,28.1320084,-92.8344523,,gepaldmp_Header.txt,1598
H,177044048300,1,1,EC,338,G02063,B015,Y,1990-10-31,1980-10-14,OPERATOR,BILL BOULDEN,SUN OIL COMPANY,3500.0,10150.0,Y,3500.0,10158.0,7764.0,112.0,268.0,1515943.14,-191304.82,28.13195578,-92.83448267,,gepaldmp_Header.txt,1599
H,177044052600,1,1,EC,338,G02063,C001,Y,1991-12-03,1981-11-10,OPERATOR,PALEO CONTROL INC.,SUN OIL COMPANY,3120.0,7615.0,Y,3120.0,7614.0,7614.0,100.0,276.0,1510991.09,-198005.82,28.11335556,-92.84956315,,gepaldmp_Header.txt,1600
H,177044053100,1,1,EC,338,G02063,C002,Y,1992-02-27,1982-02-09,OPERATOR,PALEO CONTROL INC.,SUN OIL COMPANY,3430.0,7390.0,Y,3430.0,8475.0,6775.0,107.0,270.0,1510991.096,-197981.824,28.11342157,-92.84956399,,gepaldmp_Header.txt,1601
H,177044053101,1,2,EC,338,G02063,C002,Y,1992-02-29,1982-02-09,OPERATOR,PALEO CONTROL INC.,SUN OIL COMPANY,7010.0,8170.0,Y,7010.0,8813.0,6821.0,107.0,270.0,1510991.096,-197981.824,28.11342157,-92.84956399,Sidetrack 1 report,gepaldmp_Header.txt,1602
H,177044053101,2,2,EC,338,G02063,C002,Y,1992-02-29,1982-02-09,OPERATOR,PALEO CONTROL INC.,SUN OIL COMPANY,8000.0,8813.0,Y,8000.0,8813.0,6821.0,107.0,270.0,1510991.096,-197981.824,28.11342157,-92.84956399,Sidetrack 2 report,gepaldmp_Header.txt,1603
H,177044017900,1,2,EC,338,G02064,001,Y,1976-01-28,1973-07-10,MINERALS MANAGEMENT SERVICE,LEE LATTA,SUN OIL COMPANY,1000.0,11157.0,Y,1000.0,11157.0,8179.0,92.0,278.0,1522651.144,-199952.824,28.10842242,-92.81333576,,gepaldmp_Header.txt,1604
H,177044017900,2,2,EC,338,G02064,001,Y,1976-01-28,1973-03-13,OPERATOR,OPERATOR,ORYX ENERGY COMPANY,1000.0,11157.0,,1000.0,11157.0,8179.0,92.0,278.0,1522651.144,-199952.824,28.10842242,-92.81333576,,gepaldmp_Header.txt,1605
H,177044034900,1,1,EC,338,G02064,A020,Y,1976-01-28,1976-01-13,OPERATOR,OPERATOR,SUN OIL COMPANY,3000.0,12550.0,,3000.0,12560.0,7308.0,117.0,271.0,1519404.144,-196636.824,28.11742236,-92.82353553,,gepaldmp_Header.txt,1606
H,177044057600,2,1,EC,339,G05024,004,Y,1987-03-30,1983-10-06,OPERATOR,PALEO CONTROL INC.,SUN OIL COMPANY,3260.0,8900.0,N,3260.0,8994.0,7950.0,96.0,263.0,1531626.14,-190359.77,28.13510941,-92.78588925,,gepaldmp_Header.txt,1607
H,177044037900,2,1,EC,340,G03389,001,Y,1990-10-23,1977-03-31,OPERATOR,OPERATOR,ATLANTIC RICHFIELD COMPANY,440.0,9150.0,Y,440.0,9163.0,7793.0,32.0,265.0,1542544.19,-195291.82,28.12192714,-92.75184354,Garnet Prospect,gepaldmp_Header.txt,1608
H,177044039300,2,1,EC,340,G03389,002,Y,1990-10-23,1977-08-15,OPERATOR,OPERATOR,ATLANTIC RICHFIELD COMPANY,1540.0,14630.0,Y,1540.0,14656.0,14655.0,32.0,284.0,1548629.24,-200346.82,28.10823659,-92.73278507,Garnet Prospect,gepaldmp_Header.txt,1609
H,177044047300,1,1,EC,340,G03389,004,Y,1990-10-23,1980-04-02,OPERATOR,OPERATOR,ATLANTIC RICHFIELD COMPANY,460.0,7000.0,N,460.0,7002.0,7002.0,32.0,274.0,1552301.24,-197106.824,28.11726621,-92.72152292,Garnet Prospect,gepaldmp_Header.txt,1610
